bcr_sample_barcode	bcr_aliquot_barcode	amount	bcr_aliquot_uuid	biospecimen_barcode_bottom	center_id	concentration	date_of_shipment	plate_column	plate_id	plate_row	source_center
TCGA-CR-6482-01A	TCGA-CR-6482-01A-11W-1907-08	80.00	0738fada-178d-4c22-b871-b2bafcd84da0	1053966251	08	0.50	2011-07-25	4	1907	A	22
TCGA-CR-6482-01A	TCGA-CR-6482-01A-11W-A315-08	10.00	218DEC27-87C2-4C8A-B6C0-AA478AC75AF6	0153878560	08	0.50	2013-07-15	2	A315	E	23
TCGA-CR-6482-10A	TCGA-CR-6482-10A-01D-1868-02	10.00	8d31a635-c7dc-4c78-85d9-6d870265ffcd	1053935947	02	0.13	2011-07-06	7	1868	F	22
TCGA-CR-6482-10A	TCGA-CR-6482-10A-01D-1869-01	6.67	eeb878ad-caa6-4f1d-bca7-f52b31659df8	1053937294	01	0.13	2011-07-06	7	1869	F	22
TCGA-CR-6482-10A	TCGA-CR-6482-10A-01D-1870-08	60.00	b03408fe-f1c6-4276-9c02-1d783cc12fa5	1053937005	08	0.05	2011-07-06	7	1870	F	22
TCGA-CR-6482-10A	TCGA-CR-6482-10A-01D-2268-08	30.00	1345478b-17b3-46a0-a78b-f4461a6651ff	0128287329	08	0.13	2012-05-02	3	2268	C	22
TCGA-CR-6482-10A	TCGA-CR-6482-10A-01W-1907-08	80.00	a65e5a0f-66e0-44ce-bc12-6a0d510b33e8	1053966312	08	0.50	2011-07-25	8	1907	F	22
TCGA-CR-6482-10A	TCGA-CR-6482-10A-01W-A315-08	10.00	112B0A04-E90D-4DA4-B4F1-96C628653F44	0153878536	08	0.50	2013-07-15	2	A315	G	23
TCGA-CR-6484-01A	TCGA-CR-6484-01A-11D-1868-02	10.00	13467b9c-5ee4-42a6-b28d-a6ac4890e115	1053935951	02	0.14	2011-07-06	3	1868	F	22
TCGA-CR-6484-01A	TCGA-CR-6484-01A-11D-1869-01	6.67	04d81c5e-988c-42ba-9313-40a4d94f7283	1053937298	01	0.14	2011-07-06	3	1869	F	22
TCGA-CR-6484-01A	TCGA-CR-6484-01A-11D-1870-08	60.00	e72df726-1575-4789-afac-3b15a7643401	1053937009	08	0.05	2011-07-06	3	1870	F	22
TCGA-CR-6484-01A	TCGA-CR-6484-01A-11D-1871-05	13.30	1917a892-cae0-462a-bb0d-308d05a9761d	1053937105	05	0.14	2011-07-06	3	1871	F	22
TCGA-CR-6484-01A	TCGA-CR-6484-01A-11R-1872-13	20.00	0ec98ab3-120d-4e4d-8534-4c1d39c59d61	1053937201	13	0.14	2011-07-06	3	1872	F	22
TCGA-CR-6484-01A	TCGA-CR-6484-01A-11R-1873-07	13.30	bca39627-79a3-4777-822d-6539ee7c6c5a	1053937490	07	0.14	2011-07-06	3	1873	F	22
TCGA-CR-6484-01A	TCGA-CR-6484-01A-11W-1907-08	80.00	e5f41a3f-e6f0-471e-9d46-f66c3d190a2a	1053966268	08	0.50	2011-07-25	4	1907	B	22
TCGA-CR-6484-10A	TCGA-CR-6484-10A-01D-1868-02	10.00	c903ac60-b657-4551-9e12-1ea895173de8	1053935960	02	0.13	2011-07-06	7	1868	G	22
TCGA-CR-6484-10A	TCGA-CR-6484-10A-01D-1869-01	6.67	1c78d512-1373-451b-a16f-d55ddc2afcfd	1053937307	01	0.13	2011-07-06	7	1869	G	22
TCGA-CR-6484-10A	TCGA-CR-6484-10A-01D-1870-08	60.00	b0fa7dd3-58da-45b8-bff4-1d665e21df9f	1053937018	08	0.05	2011-07-06	7	1870	G	22
TCGA-CR-6484-10A	TCGA-CR-6484-10A-01W-1907-08	80.00	018f2725-98d5-403e-9a87-b710ed952139	1053966327	08	0.50	2011-07-25	8	1907	G	22
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11D-1868-02	10.00	36852511-6cbb-4023-95a6-7d91a8151d21	1053935956	02	0.14	2011-07-06	3	1868	G	22
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11D-1869-01	6.67	eeac45c2-92cc-42ca-b745-d06ed887e749	1053937303	01	0.14	2011-07-06	3	1869	G	22
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11D-1870-08	60.00	d4df06d7-97e1-4f22-83a7-993fdcd3a4da	1053937014	08	0.05	2011-07-06	3	1870	G	22
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11D-1871-05	13.30	7c275115-9c24-4544-a46c-2f3df06db7ec	1053937110	05	0.14	2011-07-06	3	1871	G	22
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11D-2268-08	30.00	1db83e80-bdf7-4d8d-8008-bd8406d641fc	0128287380	08	0.14	2012-05-02	1	2268	H	22
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11R-1872-13	20.00	8a9aa449-e008-4ea7-bbae-d72a9b1933ab	1053937206	13	0.13	2011-07-06	3	1872	G	22
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11R-1873-07	13.30	e58ff573-4094-4624-a060-9c2954f36de7	1053937495	07	0.13	2011-07-06	3	1873	G	22
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11W-1907-08	80.00	24b7797a-c2b3-47ef-bc3b-876275f2b91f	1053966275	08	0.50	2011-07-25	4	1907	C	22
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11W-A315-08	10.00	DA1D8C86-4361-474A-9741-89DCF3B00721	0153878551	08	0.50	2013-07-15	2	A315	F	23
TCGA-CR-6487-10A	TCGA-CR-6487-10A-01D-1868-02	10.00	400c3b80-6e6c-453a-a381-0edc06a4d80e	1053935971	02	0.13	2011-07-06	7	1868	H	22
TCGA-CR-6487-10A	TCGA-CR-6487-10A-01D-1869-01	6.67	7694d037-07f5-4c4c-aeaf-0dc02e350a55	1053937318	01	0.13	2011-07-06	7	1869	H	22
TCGA-CR-6487-10A	TCGA-CR-6487-10A-01D-1870-08	60.00	fc5e7544-cc5f-4877-b0c3-82221acd39b6	1053937029	08	0.05	2011-07-06	7	1870	H	22
TCGA-CR-6487-10A	TCGA-CR-6487-10A-01D-2268-08	30.00	bc26baa4-0f4d-4b8c-95f4-b8f9fb2bd328	0128287334	08	0.13	2012-05-02	3	2268	D	22
TCGA-CR-6487-10A	TCGA-CR-6487-10A-01W-1907-08	80.00	0989837d-0507-4e86-ad8a-89723dfdf118	1053966256	08	0.50	2011-07-25	9	1907	A	22
TCGA-CR-6487-10A	TCGA-CR-6487-10A-01W-A315-08	10.00	2F1C7A4B-BC70-40EC-86B6-A6BE49AB9E59	0153878527	08	0.50	2013-07-15	2	A315	H	23
TCGA-CR-6488-01A	TCGA-CR-6488-01A-12D-2077-01	6.67	d4ecd136-f49c-48be-baa9-448f9ba5d004	0121031375	01	0.15	2011-12-14	1	2077	E	22
TCGA-CR-6488-01A	TCGA-CR-6488-01A-12D-2078-08	60.00	8bfa9606-b24d-4803-b551-2e86fb02ae5e	0121031183	08	0.05	2011-12-14	1	2078	E	22
TCGA-CR-6488-01A	TCGA-CR-6488-01A-12D-2079-05	13.30	ad55a70b-16e2-48dd-8d45-1e166feb3e80	0120997199	05	0.15	2011-12-14	1	2079	E	22
TCGA-CR-6488-01A	TCGA-CR-6488-01A-12R-2080-13	20.00	da020425-f52a-4a7a-bf42-92437e0c833f	0120997487	13	0.17	2011-12-14	1	2080	E	22
TCGA-CR-6488-01A	TCGA-CR-6488-01A-12R-2081-07	13.30	8e08829e-e003-4585-95b8-7977a443f942	0120996439	07	0.17	2011-12-14	1	2081	E	22
TCGA-CR-6488-01A	TCGA-CR-6488-01A-12W-2159-08	80.00	b931e4dd-822b-48fc-a88b-abbaa6bd9de7	0120991032	08	0.50	2012-01-30	1	2159	F	22
TCGA-CR-6488-10A	TCGA-CR-6488-10A-01D-2077-01	6.67	abac391b-e6b8-45dc-a972-9a5b8fc524d4	0121031394	01	0.15	2011-12-14	6	2077	C	22
TCGA-CR-6488-10A	TCGA-CR-6488-10A-01D-2078-08	60.00	89b37386-4cde-4b98-9870-d1357d03d251	0121031202	08	0.05	2011-12-14	6	2078	C	22
TCGA-CR-6488-10A	TCGA-CR-6488-10A-01W-2159-08	80.00	1e8fd993-e66d-4376-9258-7cab0d864881	0120991086	08	0.50	2012-01-30	7	2159	B	22
TCGA-CR-6491-01A	TCGA-CR-6491-01A-11D-1868-02	10.00	0484dce1-fe56-41d3-93ec-bf5ee0bcab81	1053935975	02	0.15	2011-07-06	3	1868	H	22
TCGA-CR-6491-01A	TCGA-CR-6491-01A-11D-1869-01	6.67	679968ec-7118-49b4-b2ac-3dbcfe962a20	1053937322	01	0.15	2011-07-06	3	1869	H	22
TCGA-CR-6491-01A	TCGA-CR-6491-01A-11D-1870-08	60.00	a32853ad-b6a3-4147-ae5a-f48fad71581e	1053937033	08	0.05	2011-07-06	3	1870	H	22
TCGA-CR-6491-01A	TCGA-CR-6491-01A-11D-1871-05	13.30	2cacfee9-4f15-43c6-bf86-e31409a5e8e8	1053937129	05	0.15	2011-07-06	3	1871	H	22
TCGA-CR-6491-01A	TCGA-CR-6491-01A-11R-1872-13	20.00	42071941-e1a3-4915-a424-289f4de01445	1053937225	13	0.15	2011-07-06	3	1872	H	22
TCGA-CR-6491-01A	TCGA-CR-6491-01A-11R-1873-07	13.30	898aa183-162f-47a6-b564-4708b5dabdd0	1053937514	07	0.15	2011-07-06	3	1873	H	22
TCGA-CR-6491-01A	TCGA-CR-6491-01A-11W-1907-08	80.00	51795e44-5132-4777-ae9b-f0fafd6a1e4f	1053966292	08	0.50	2011-07-25	4	1907	D	22
TCGA-CR-6491-10A	TCGA-CR-6491-10A-01D-1868-02	10.00	a1f4812e-4fa7-41d2-a427-c277dcb616c6	1053935889	02	0.15	2011-07-06	8	1868	A	22
TCGA-CR-6491-10A	TCGA-CR-6491-10A-01D-1869-01	6.67	69b75f43-f7f5-43c6-9c26-adb8d9cd1649	1053933116	01	0.15	2011-07-06	8	1869	A	22
TCGA-CR-6491-10A	TCGA-CR-6491-10A-01D-1870-08	60.00	a69cfaac-983d-43bd-87c4-1ae89072749e	1053936947	08	0.05	2011-07-06	8	1870	A	22
TCGA-CR-6491-10A	TCGA-CR-6491-10A-01W-1907-08	80.00	9efe5b49-f5b2-49ed-b9c4-957de6b9d6a2	1053966263	08	0.50	2011-07-25	9	1907	B	22
TCGA-CR-6492-01A	TCGA-CR-6492-01A-12D-2077-01	6.67	ed9f6331-391d-4896-a0dc-688725a651b1	0121031352	01	0.17	2011-12-14	1	2077	F	22
TCGA-CR-6492-01A	TCGA-CR-6492-01A-12D-2078-08	60.00	d4550d39-4f32-48ab-b049-2fe623332d07	0121031160	08	0.05	2011-12-14	1	2078	F	22
TCGA-CR-6492-01A	TCGA-CR-6492-01A-12D-2079-05	13.30	244bd944-f415-4894-a0f5-09f4fe2f874f	0120997176	05	0.17	2011-12-14	1	2079	F	22
TCGA-CR-6492-01A	TCGA-CR-6492-01A-12R-2080-13	20.00	1d3d75f1-d48c-4d28-82e9-d053e2c465f3	0120997464	13	0.16	2011-12-14	1	2080	F	22
TCGA-CR-6492-01A	TCGA-CR-6492-01A-12R-2081-07	13.30	c83939ad-c9eb-4d0e-8b4b-c8ce48f179f5	0120997368	07	0.16	2011-12-14	1	2081	F	22
TCGA-CR-6492-01A	TCGA-CR-6492-01A-12W-2159-08	80.00	58546287-f633-477c-9176-8224feb7f6e7	0120991031	08	0.50	2012-01-30	1	2159	G	22
TCGA-CR-6492-10A	TCGA-CR-6492-10A-01D-2077-01	6.67	88c93f7f-0408-41e9-8997-0d1af9ccc823	0121031381	01	0.15	2011-12-14	6	2077	D	22
TCGA-CR-6492-10A	TCGA-CR-6492-10A-01D-2078-08	60.00	b2e7e876-1d03-4a50-bfb4-1e5865600181	0121031189	08	0.05	2011-12-14	6	2078	D	22
TCGA-CR-6492-10A	TCGA-CR-6492-10A-01W-2159-08	80.00	956ceb38-469c-40b4-aefd-349daab6b321	0120991073	08	0.50	2012-01-30	7	2159	C	22
TCGA-CR-6493-01A	TCGA-CR-6493-01A-11D-1868-02	10.00	e4fe9305-b1a4-47d0-a80e-0cd04264d00f	1053935885	02	0.13	2011-07-06	4	1868	A	22
TCGA-CR-6493-01A	TCGA-CR-6493-01A-11D-1869-01	6.67	bda04aed-db07-49c0-b180-7c01a008fb07	1053937231	01	0.13	2011-07-06	4	1869	A	22
TCGA-CR-6493-01A	TCGA-CR-6493-01A-11D-1870-08	60.00	f061abfa-4554-4328-9e8f-b84dd2aa4b45	1053936943	08	0.05	2011-07-06	4	1870	A	22
TCGA-CR-6493-01A	TCGA-CR-6493-01A-11D-1871-05	13.30	803bce5f-228b-425a-b988-a906db0ba6f8	1053937039	05	0.13	2011-07-06	4	1871	A	22
TCGA-CR-6493-01A	TCGA-CR-6493-01A-11R-1872-13	20.00	be1e0652-4443-4762-b0e6-7efa2d487df3	1053937135	13	0.14	2011-07-06	4	1872	A	22
TCGA-CR-6493-01A	TCGA-CR-6493-01A-11R-1873-07	13.30	10dba8e7-ed38-4901-bf18-654faeba48d2	1053937424	07	0.14	2011-07-06	4	1873	A	22
TCGA-CR-6493-01A	TCGA-CR-6493-01A-11W-1907-08	80.00	fc12e785-1172-4d6e-b9a1-e6a59427856d	1053966299	08	0.50	2011-07-25	4	1907	E	22
TCGA-CR-6493-10A	TCGA-CR-6493-10A-01D-1868-02	10.00	aa14f122-1c39-4e6c-9ab0-53f25320f2fe	1053935898	02	0.14	2011-07-06	8	1868	B	22
TCGA-CR-6493-10A	TCGA-CR-6493-10A-01D-1869-01	6.67	f555db06-4833-4d6e-98d1-be4ed0230b34	1053937244	01	0.14	2011-07-06	8	1869	B	22
TCGA-CR-6493-10A	TCGA-CR-6493-10A-01D-1870-08	60.00	b8689030-bf4c-4d70-a563-b974838c6bd1	1053936956	08	0.05	2011-07-06	8	1870	B	22
TCGA-CR-6493-10A	TCGA-CR-6493-10A-01W-1907-08	80.00	116107e7-0769-46e4-9738-dfd4fa557c17	1053966280	08	0.50	2011-07-25	9	1907	C	22
TCGA-CR-7364-01A	TCGA-CR-7364-01A-11D-2010-01	6.67	11a18cf3-0980-40f1-8738-eb4e933463e3	1053966818	01	0.15	2011-10-12	1	2010	H	22
TCGA-CR-7364-01A	TCGA-CR-7364-01A-11D-2012-08	60.00	f5047f1e-5088-4d30-927d-e64147fe661d	1053967216	08	0.05	2011-10-12	1	2012	H	22
TCGA-CR-7364-01A	TCGA-CR-7364-01A-11D-2014-05	13.30	1f810eea-5c53-429f-acd9-3518f129cff4	1061603761	05	0.15	2011-10-12	1	2014	H	22
TCGA-CR-7364-01A	TCGA-CR-7364-01A-11R-2015-13	20.00	b4940aff-b26f-4af4-9577-dc01603115fb	1053966794	13	0.14	2011-10-12	1	2015	H	22
TCGA-CR-7364-01A	TCGA-CR-7364-01A-11R-2016-07	13.30	dd95e66d-6132-4805-b1bf-94f0ad9d5618	1053967120	07	0.14	2011-10-12	1	2016	H	22
TCGA-CR-7364-01A	TCGA-CR-7364-01A-11W-2032-08	80.00	63d7ced8-f20b-4a49-b65d-d8cd82f739e6	1061603400	08	0.50	2011-11-07	2	2032	B	22
TCGA-CR-7364-10A	TCGA-CR-7364-10A-01D-2011-01	6.67	71ba27b5-7ff2-4254-85b0-45b2239f5500	1053967312	01	0.16	2011-10-12	1	2011	H	22
TCGA-CR-7364-10A	TCGA-CR-7364-10A-01D-2013-08	60.00	76d2a8b9-826c-48a4-99f5-f5d826aac3a0	1053967891	08	0.05	2011-10-12	1	2013	H	22
TCGA-CR-7364-10A	TCGA-CR-7364-10A-01W-2033-08	80.00	25a494c9-4843-4c9a-9d8f-4e14c8fa3391	1061601047	08	0.50	2011-11-07	3	2033	F	22
TCGA-CR-7365-01A	TCGA-CR-7365-01A-11D-2010-01	6.67	6702fae7-b300-47a0-a550-518f71aa9a39	1053966930	01	0.15	2011-10-12	2	2010	A	22
TCGA-CR-7365-01A	TCGA-CR-7365-01A-11D-2012-08	60.00	ec114413-a950-4e74-abc8-98857af8b9ad	1053967122	08	0.05	2011-10-12	2	2012	A	22
TCGA-CR-7365-01A	TCGA-CR-7365-01A-11D-2014-05	13.30	8ba833b5-40dd-400b-91d4-c57413733077	1061603667	05	0.15	2011-10-12	2	2014	A	22
TCGA-CR-7365-01A	TCGA-CR-7365-01A-11R-2015-13	20.00	f7a70cc0-179a-4eaf-ba19-392bd7968b32	1053967410	13	0.14	2011-10-12	2	2015	A	22
TCGA-CR-7365-01A	TCGA-CR-7365-01A-11R-2016-07	13.30	34a59041-88b0-4f88-a180-d856dd2a0887	1053967025	07	0.14	2011-10-12	2	2016	A	22
TCGA-CR-7365-01A	TCGA-CR-7365-01A-11W-2032-08	80.00	5a220cd9-2452-4765-a3b1-3eff7bd71f9a	1061603403	08	0.50	2011-11-07	2	2032	C	22
TCGA-CR-7365-10A	TCGA-CR-7365-10A-01D-2011-01	6.67	7d16ca4c-e40b-4c3b-b5fd-e4b8283f12eb	1053967218	01	0.15	2011-10-12	2	2011	A	22
TCGA-CR-7365-10A	TCGA-CR-7365-10A-01D-2013-08	60.00	247b7339-48fe-485b-8266-1e8488d1527d	1053967797	08	0.05	2011-10-12	2	2013	A	22
TCGA-CR-7365-10A	TCGA-CR-7365-10A-01W-2033-08	80.00	ee10f4c9-628c-46ac-87f7-c8721a0f7b97	1061601052	08	0.50	2011-11-07	3	2033	G	22
TCGA-CR-7367-01A	TCGA-CR-7367-01A-11D-2010-01	6.67	bdde97ac-7788-49b5-8e1c-0f5934c7ceac	1053966951	01	0.15	2011-10-12	2	2010	B	22
TCGA-CR-7367-01A	TCGA-CR-7367-01A-11D-2012-08	60.00	b82e34db-7b0e-4bbd-bc42-ba063ac42409	1053967143	08	0.05	2011-10-12	2	2012	B	22
TCGA-CR-7367-01A	TCGA-CR-7367-01A-11D-2014-05	13.30	ed30cbd2-a181-4712-803c-5b5004b17a6d	1061603688	05	0.15	2011-10-12	2	2014	B	22
TCGA-CR-7367-01A	TCGA-CR-7367-01A-11R-2015-13	20.00	0ade7b19-05cc-4224-abb9-fd6f3a2d14f7	1053967431	13	0.15	2011-10-12	2	2015	B	22
TCGA-CR-7367-01A	TCGA-CR-7367-01A-11R-2016-07	13.30	9caa5981-108c-4f92-b717-fc8c7f6d87dd	1053967046	07	0.15	2011-10-12	2	2016	B	22
TCGA-CR-7367-01A	TCGA-CR-7367-01A-11W-2032-08	80.00	d3655ac4-8383-4fad-b24f-0e35309e1619	1061603424	08	0.50	2011-11-07	2	2032	D	22
TCGA-CR-7367-10A	TCGA-CR-7367-10A-01D-2011-01	6.67	51f62732-c066-4e30-a0e9-1bcecb56d446	1053967239	01	0.14	2011-10-12	2	2011	B	22
TCGA-CR-7367-10A	TCGA-CR-7367-10A-01D-2013-08	60.00	b93dc36c-99c1-4b6d-88c1-97d65bad89d2	1053967818	08	0.05	2011-10-12	2	2013	B	22
TCGA-CR-7367-10A	TCGA-CR-7367-10A-01W-2033-08	80.00	3e1ccf96-e04e-4ab4-9c01-7153b6110d14	1061600981	08	0.50	2011-11-07	4	2033	A	22
TCGA-CR-7368-01A	TCGA-CR-7368-01A-11D-2128-01	6.67	9c2ae638-7a67-4d7a-ae8e-9cdc2a464161	0120991391	01	0.15	2012-01-11	1	2128	A	22
TCGA-CR-7368-01A	TCGA-CR-7368-01A-11D-2129-08	60.00	4b194ab3-d213-4a7a-be46-909b4f0c7291	0120991199	08	0.05	2012-01-11	1	2129	A	22
TCGA-CR-7368-01A	TCGA-CR-7368-01A-11D-2130-05	13.30	07a7e44c-4359-4da8-9600-807064f2848e	0120991007	05	0.15	2012-01-11	1	2130	A	22
TCGA-CR-7368-01A	TCGA-CR-7368-01A-11R-2131-13	20.00	baff4637-ae61-427e-9b81-4d9fea571161	0120990911	13	0.14	2012-01-11	1	2131	A	22
TCGA-CR-7368-01A	TCGA-CR-7368-01A-11R-2132-07	13.30	b5be0483-aef3-49fb-b694-796f722ff31e	0120991679	07	0.14	2012-01-11	1	2132	A	22
TCGA-CR-7368-01A	TCGA-CR-7368-01A-11W-2149-08	80.00	50323eaa-ca97-47e7-afcb-d96423eb980e	0120988652	08	0.50	2012-01-25	1	2149	B	22
TCGA-CR-7368-10A	TCGA-CR-7368-10A-01D-2128-01	6.67	d6047190-78ad-4199-9222-52d67b355272	0120991340	01	0.15	2012-01-11	4	2128	E	22
TCGA-CR-7368-10A	TCGA-CR-7368-10A-01D-2129-08	60.00	2f1b122e-205d-44be-a6e1-1fc7f2271d99	0120991148	08	0.05	2012-01-11	4	2129	E	22
TCGA-CR-7368-10A	TCGA-CR-7368-10A-01W-2149-08	80.00	3c9bc4f1-56e9-4005-8eaa-40e8116672c8	0120990220	08	0.50	2012-01-25	5	2149	B	22
TCGA-CR-7369-01A	TCGA-CR-7369-01A-11D-2128-01	6.67	8f792d9a-0982-44df-9c36-566c2abeab3e	0120990598	01	0.16	2012-01-11	1	2128	B	22
TCGA-CR-7369-01A	TCGA-CR-7369-01A-11D-2129-08	60.00	f16a5c08-c9f8-442e-ba13-45681cacda40	0120990620	08	0.05	2012-01-11	1	2129	B	22
TCGA-CR-7369-01A	TCGA-CR-7369-01A-11D-2130-05	13.30	3a724a5f-fd53-4839-ad72-8e1c6e8c46ff	0120990984	05	0.16	2012-01-11	1	2130	B	22
TCGA-CR-7369-01A	TCGA-CR-7369-01A-11R-2131-13	20.00	0507d381-c2a4-4478-bd3e-b48fb14a2b10	0120990888	13	0.14	2012-01-11	1	2131	B	22
TCGA-CR-7369-01A	TCGA-CR-7369-01A-11R-2132-07	13.30	f38731b4-99fb-41bb-9574-f8e5dafe4b69	0120990577	07	0.14	2012-01-11	1	2132	B	22
TCGA-CR-7369-01A	TCGA-CR-7369-01A-11W-2149-08	80.00	145cd6bd-3118-45e1-8816-d8c8bca72912	0120990215	08	0.50	2012-01-25	1	2149	C	22
TCGA-CR-7369-10A	TCGA-CR-7369-10A-01D-2128-01	6.67	bbebc095-b7ca-4c06-a9ec-d9908a8e67ac	0120991323	01	0.16	2012-01-11	4	2128	F	22
TCGA-CR-7369-10A	TCGA-CR-7369-10A-01D-2129-08	60.00	1455ebfe-ee2b-43e5-a4bb-993118f35835	0120991131	08	0.05	2012-01-11	4	2129	F	22
TCGA-CR-7369-10A	TCGA-CR-7369-10A-01W-2149-08	80.00	b933d12e-3ed2-49ad-9e95-4820386dfa4f	0120990211	08	0.50	2012-01-25	5	2149	C	22
TCGA-CR-7370-01A	TCGA-CR-7370-01A-11D-2128-01	6.67	caf170c4-6760-4bbb-84ec-50d4df7ba762	0120991367	01	0.15	2012-01-11	1	2128	C	22
TCGA-CR-7370-01A	TCGA-CR-7370-01A-11D-2129-08	60.00	9f8ec337-85f7-4b01-a2b6-5db9a9e62f30	0120991175	08	0.05	2012-01-11	1	2129	C	22
TCGA-CR-7370-01A	TCGA-CR-7370-01A-11D-2130-05	13.30	0e36558f-954f-41b1-bef3-2ba1690c2d5f	0120990593	05	0.15	2012-01-11	1	2130	C	22
TCGA-CR-7370-01A	TCGA-CR-7370-01A-11R-2131-13	20.00	94bd8b08-e2a0-458b-ab31-ef417ac7bf8f	0120990887	13	0.15	2012-01-11	1	2131	C	22
TCGA-CR-7370-01A	TCGA-CR-7370-01A-11R-2132-07	13.30	03103f4c-7b4f-4ecf-9261-280d08469e7d	0120991655	07	0.15	2012-01-11	1	2132	C	22
TCGA-CR-7370-01A	TCGA-CR-7370-01A-11W-2149-08	80.00	d35a598b-d7de-4c4a-8eb6-e51b6c28bd7a	0120990192	08	0.50	2012-01-25	1	2149	D	22
TCGA-CR-7370-10A	TCGA-CR-7370-10A-01D-2128-01	6.67	ccae0b99-eb96-4944-86d5-96685eaecf4b	0120991316	01	0.15	2012-01-11	4	2128	G	22
TCGA-CR-7370-10A	TCGA-CR-7370-10A-01D-2129-08	60.00	dd17d255-c853-4d2d-ad5e-cbec1719ca9d	0120991124	08	0.05	2012-01-11	4	2129	G	22
TCGA-CR-7370-10A	TCGA-CR-7370-10A-01W-2149-08	80.00	b1d7b78c-9a36-441d-ac3f-7f4eefcbcc00	0120990196	08	0.50	2012-01-25	5	2149	D	22
TCGA-CR-7371-01A	TCGA-CR-7371-01A-11D-2010-01	6.67	5fcfce30-8287-491b-9e70-114248d6bc63	1053966954	01	0.14	2011-10-12	2	2010	C	22
TCGA-CR-7371-01A	TCGA-CR-7371-01A-11D-2012-08	60.00	68201be8-a1a9-4c78-ad99-3c767ca8366b	1053967146	08	0.05	2011-10-12	2	2012	C	22
TCGA-CR-7371-01A	TCGA-CR-7371-01A-11D-2014-05	13.30	b88c006c-ab8e-4c84-8157-76ca114e7920	1061603691	05	0.14	2011-10-12	2	2014	C	22
TCGA-CR-7371-01A	TCGA-CR-7371-01A-11R-2015-13	20.00	b9845f3e-ed86-434e-8f4f-89646515ebfc	1053967434	13	0.14	2011-10-12	2	2015	C	22
TCGA-CR-7371-01A	TCGA-CR-7371-01A-11R-2016-07	13.30	04fe445b-b08a-440d-a086-c3688facd9ab	1053967050	07	0.14	2011-10-12	2	2016	C	22
TCGA-CR-7371-01A	TCGA-CR-7371-01A-11W-2032-08	80.00	30b32b14-6212-4f46-8d21-6056ea5cf63f	1061603427	08	0.50	2011-11-07	2	2032	E	22
TCGA-CR-7371-10A	TCGA-CR-7371-10A-01D-2011-01	6.67	453ead4b-404e-4148-9a06-6b73369e9d2f	1053967242	01	0.14	2011-10-12	2	2011	C	22
TCGA-CR-7371-10A	TCGA-CR-7371-10A-01D-2013-08	60.00	a676c12d-d9aa-4f59-8d74-c0d2684b3631	1053967821	08	0.05	2011-10-12	2	2013	C	22
TCGA-CR-7371-10A	TCGA-CR-7371-10A-01W-2033-08	80.00	d584e738-7398-45ad-876c-6f61e9dc7560	1061600998	08	0.50	2011-11-07	4	2033	B	22
TCGA-CR-7372-01A	TCGA-CR-7372-01A-11D-2010-01	6.67	d9c83d5b-c957-44ed-ac2b-bd650d2de308	1053966975	01	0.15	2011-10-12	2	2010	D	22
TCGA-CR-7372-01A	TCGA-CR-7372-01A-11D-2012-08	60.00	9032c525-9bed-47f9-b9f2-ecce4593ea37	1053967167	08	0.05	2011-10-12	2	2012	D	22
TCGA-CR-7372-01A	TCGA-CR-7372-01A-11D-2014-05	13.30	57f900bd-6828-4753-a030-f66219f32627	1061603712	05	0.15	2011-10-12	2	2014	D	22
TCGA-CR-7372-01A	TCGA-CR-7372-01A-11R-2015-13	20.00	71fb1229-b38e-404f-b7e1-30c78e9b451f	1053967455	13	0.14	2011-10-12	2	2015	D	22
TCGA-CR-7372-01A	TCGA-CR-7372-01A-11R-2016-07	13.30	27052d2e-0797-4ec8-a7ca-806c600603cc	1053967071	07	0.14	2011-10-12	2	2016	D	22
TCGA-CR-7372-01A	TCGA-CR-7372-01A-11W-2032-08	80.00	847e8e98-323d-4bce-b88f-b497e589b3a9	1061603448	08	0.50	2011-11-07	2	2032	F	22
TCGA-CR-7372-10A	TCGA-CR-7372-10A-01D-2011-01	6.67	1b49c990-1e58-4e52-8c3a-4321d7030936	1053967263	01	0.13	2011-10-12	2	2011	D	22
TCGA-CR-7372-10A	TCGA-CR-7372-10A-01D-2013-08	60.00	067eb6e6-2211-467d-993f-f16368e1da5d	1053967842	08	0.05	2011-10-12	2	2013	D	22
TCGA-CR-7372-10A	TCGA-CR-7372-10A-01W-2033-08	80.00	446656d1-ce47-4e77-9585-e7bae54402c3	1061601005	08	0.50	2011-11-07	4	2033	C	22
TCGA-CR-7373-01A	TCGA-CR-7373-01A-11D-2010-01	6.67	4163e1e3-0ddb-4f03-84a8-9cfdf2492d84	1053966978	01	0.15	2011-10-12	2	2010	E	22
