bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-CQ-A4C9-10A	TCGA-CQ-A4C9-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CQ-A4C9-10A	TCGA-CQ-A4C9-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CA-01A	TCGA-CQ-A4CA-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CQ-A4CA-01A	TCGA-CQ-A4CA-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CQ-A4CA-01A	TCGA-CQ-A4CA-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CA-10A	TCGA-CQ-A4CA-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CQ-A4CA-10A	TCGA-CQ-A4CA-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CB-01A	TCGA-CQ-A4CB-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CQ-A4CB-01A	TCGA-CQ-A4CB-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CQ-A4CB-01A	TCGA-CQ-A4CB-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CB-10A	TCGA-CQ-A4CB-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CQ-A4CB-10A	TCGA-CQ-A4CB-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CD-01A	TCGA-CQ-A4CD-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CQ-A4CD-01A	TCGA-CQ-A4CD-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CQ-A4CD-01A	TCGA-CQ-A4CD-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CD-10A	TCGA-CQ-A4CD-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CQ-A4CD-10A	TCGA-CQ-A4CD-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CE-01A	TCGA-CQ-A4CE-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CQ-A4CE-01A	TCGA-CQ-A4CE-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CQ-A4CE-01A	TCGA-CQ-A4CE-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CE-10A	TCGA-CQ-A4CE-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CQ-A4CE-10A	TCGA-CQ-A4CE-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CG-01A	TCGA-CQ-A4CG-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CQ-A4CG-01A	TCGA-CQ-A4CG-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CQ-A4CG-01A	TCGA-CQ-A4CG-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CG-10A	TCGA-CQ-A4CG-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CQ-A4CG-10A	TCGA-CQ-A4CG-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CH-01A	TCGA-CQ-A4CH-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CQ-A4CH-01A	TCGA-CQ-A4CH-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CQ-A4CH-01A	TCGA-CQ-A4CH-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CH-10A	TCGA-CQ-A4CH-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CQ-A4CH-10A	TCGA-CQ-A4CH-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CI-01A	TCGA-CQ-A4CI-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CQ-A4CI-01A	TCGA-CQ-A4CI-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CQ-A4CI-01A	TCGA-CQ-A4CI-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CQ-A4CI-10A	TCGA-CQ-A4CI-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CQ-A4CI-10A	TCGA-CQ-A4CI-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-5243-01A	TCGA-CR-5243-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-5243-01A	TCGA-CR-5243-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-5243-01A	TCGA-CR-5243-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-5243-10A	TCGA-CR-5243-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-5243-10A	TCGA-CR-5243-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-5247-01A	TCGA-CR-5247-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-5247-01A	TCGA-CR-5247-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-5247-01A	TCGA-CR-5247-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-5247-10A	TCGA-CR-5247-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-5247-10A	TCGA-CR-5247-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-5248-01A	TCGA-CR-5248-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-5248-01A	TCGA-CR-5248-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-5248-01A	TCGA-CR-5248-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-5248-10A	TCGA-CR-5248-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-5248-10A	TCGA-CR-5248-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-5249-01A	TCGA-CR-5249-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-5249-01A	TCGA-CR-5249-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-5249-01A	TCGA-CR-5249-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-5249-10A	TCGA-CR-5249-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-5249-10A	TCGA-CR-5249-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-5250-01A	TCGA-CR-5250-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-5250-01A	TCGA-CR-5250-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-5250-01A	TCGA-CR-5250-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-5250-10A	TCGA-CR-5250-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-5250-10A	TCGA-CR-5250-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6467-01A	TCGA-CR-6467-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6467-01A	TCGA-CR-6467-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6467-01A	TCGA-CR-6467-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6467-10A	TCGA-CR-6467-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6467-10A	TCGA-CR-6467-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6470-01A	TCGA-CR-6470-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6470-01A	TCGA-CR-6470-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6470-01A	TCGA-CR-6470-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6470-10A	TCGA-CR-6470-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6470-10A	TCGA-CR-6470-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6471-01A	TCGA-CR-6471-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6471-01A	TCGA-CR-6471-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6471-01A	TCGA-CR-6471-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6471-10A	TCGA-CR-6471-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6471-10A	TCGA-CR-6471-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6472-01A	TCGA-CR-6472-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6472-01A	TCGA-CR-6472-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6472-01A	TCGA-CR-6472-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6472-10A	TCGA-CR-6472-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6472-10A	TCGA-CR-6472-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6473-01A	TCGA-CR-6473-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6473-01A	TCGA-CR-6473-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6473-01A	TCGA-CR-6473-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6473-10A	TCGA-CR-6473-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6473-10A	TCGA-CR-6473-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6474-01A	TCGA-CR-6474-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6474-01A	TCGA-CR-6474-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6474-01A	TCGA-CR-6474-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6474-10A	TCGA-CR-6474-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6474-10A	TCGA-CR-6474-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6477-01A	TCGA-CR-6477-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6477-01A	TCGA-CR-6477-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6477-01A	TCGA-CR-6477-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6477-10A	TCGA-CR-6477-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6477-10A	TCGA-CR-6477-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6478-01A	TCGA-CR-6478-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6478-01A	TCGA-CR-6478-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6478-01A	TCGA-CR-6478-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6478-10A	TCGA-CR-6478-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6478-10A	TCGA-CR-6478-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6480-01A	TCGA-CR-6480-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6480-01A	TCGA-CR-6480-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6480-01A	TCGA-CR-6480-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6480-10A	TCGA-CR-6480-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6480-10A	TCGA-CR-6480-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6481-01A	TCGA-CR-6481-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6481-01A	TCGA-CR-6481-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6481-01A	TCGA-CR-6481-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6481-10A	TCGA-CR-6481-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6481-10A	TCGA-CR-6481-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6482-01A	TCGA-CR-6482-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6482-01A	TCGA-CR-6482-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6482-01A	TCGA-CR-6482-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6482-10A	TCGA-CR-6482-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6482-10A	TCGA-CR-6482-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6484-01A	TCGA-CR-6484-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6484-01A	TCGA-CR-6484-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6484-01A	TCGA-CR-6484-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6484-10A	TCGA-CR-6484-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6484-10A	TCGA-CR-6484-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6487-01A	TCGA-CR-6487-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6487-10A	TCGA-CR-6487-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6487-10A	TCGA-CR-6487-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6488-01A	TCGA-CR-6488-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6488-01A	TCGA-CR-6488-01A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6488-01A	TCGA-CR-6488-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6488-10A	TCGA-CR-6488-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6488-10A	TCGA-CR-6488-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6491-01A	TCGA-CR-6491-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6491-01A	TCGA-CR-6491-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6491-01A	TCGA-CR-6491-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6491-10A	TCGA-CR-6491-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6491-10A	TCGA-CR-6491-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6492-01A	TCGA-CR-6492-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6492-01A	TCGA-CR-6492-01A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6492-01A	TCGA-CR-6492-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6492-10A	TCGA-CR-6492-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6492-10A	TCGA-CR-6492-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6493-01A	TCGA-CR-6493-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-6493-01A	TCGA-CR-6493-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-6493-01A	TCGA-CR-6493-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-6493-10A	TCGA-CR-6493-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-6493-10A	TCGA-CR-6493-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7364-01A	TCGA-CR-7364-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7364-01A	TCGA-CR-7364-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7364-01A	TCGA-CR-7364-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7364-10A	TCGA-CR-7364-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7364-10A	TCGA-CR-7364-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7365-01A	TCGA-CR-7365-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7365-01A	TCGA-CR-7365-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7365-01A	TCGA-CR-7365-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7365-10A	TCGA-CR-7365-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7365-10A	TCGA-CR-7365-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7367-01A	TCGA-CR-7367-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7367-01A	TCGA-CR-7367-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7367-01A	TCGA-CR-7367-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7367-10A	TCGA-CR-7367-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7367-10A	TCGA-CR-7367-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7368-01A	TCGA-CR-7368-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7368-01A	TCGA-CR-7368-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7368-01A	TCGA-CR-7368-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7368-10A	TCGA-CR-7368-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7368-10A	TCGA-CR-7368-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7369-01A	TCGA-CR-7369-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7369-01A	TCGA-CR-7369-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7369-01A	TCGA-CR-7369-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7369-10A	TCGA-CR-7369-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7369-10A	TCGA-CR-7369-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7370-01A	TCGA-CR-7370-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7370-01A	TCGA-CR-7370-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7370-01A	TCGA-CR-7370-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7370-10A	TCGA-CR-7370-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7370-10A	TCGA-CR-7370-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7371-01A	TCGA-CR-7371-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7371-01A	TCGA-CR-7371-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7371-01A	TCGA-CR-7371-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7371-10A	TCGA-CR-7371-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7371-10A	TCGA-CR-7371-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7372-01A	TCGA-CR-7372-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7372-01A	TCGA-CR-7372-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7372-01A	TCGA-CR-7372-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7372-10A	TCGA-CR-7372-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7372-10A	TCGA-CR-7372-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7373-01A	TCGA-CR-7373-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7373-01A	TCGA-CR-7373-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7373-01A	TCGA-CR-7373-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7373-10A	TCGA-CR-7373-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7373-10A	TCGA-CR-7373-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7374-01A	TCGA-CR-7374-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7374-01A	TCGA-CR-7374-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7374-01A	TCGA-CR-7374-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7374-10A	TCGA-CR-7374-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7374-10A	TCGA-CR-7374-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7376-01A	TCGA-CR-7376-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7376-01A	TCGA-CR-7376-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7376-01A	TCGA-CR-7376-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7376-10A	TCGA-CR-7376-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7376-10A	TCGA-CR-7376-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7377-01A	TCGA-CR-7377-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7377-01A	TCGA-CR-7377-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7377-01A	TCGA-CR-7377-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7377-10A	TCGA-CR-7377-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7377-10A	TCGA-CR-7377-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7379-01A	TCGA-CR-7379-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7379-01A	TCGA-CR-7379-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7379-01A	TCGA-CR-7379-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7379-10A	TCGA-CR-7379-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7379-10A	TCGA-CR-7379-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7380-01A	TCGA-CR-7380-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7380-01A	TCGA-CR-7380-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7380-01A	TCGA-CR-7380-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7380-10A	TCGA-CR-7380-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7380-10A	TCGA-CR-7380-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7382-01A	TCGA-CR-7382-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7382-01A	TCGA-CR-7382-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7382-01A	TCGA-CR-7382-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7382-10A	TCGA-CR-7382-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7382-10A	TCGA-CR-7382-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7383-01A	TCGA-CR-7383-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7383-01A	TCGA-CR-7383-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7383-01A	TCGA-CR-7383-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7383-10A	TCGA-CR-7383-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7383-10A	TCGA-CR-7383-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7385-01A	TCGA-CR-7385-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7385-01A	TCGA-CR-7385-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7385-01A	TCGA-CR-7385-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7385-10A	TCGA-CR-7385-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7385-10A	TCGA-CR-7385-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7386-01A	TCGA-CR-7386-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7386-01A	TCGA-CR-7386-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7386-01A	TCGA-CR-7386-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7386-10A	TCGA-CR-7386-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7386-10A	TCGA-CR-7386-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7388-01A	TCGA-CR-7388-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7388-01A	TCGA-CR-7388-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CR-7388-01A	TCGA-CR-7388-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7388-10A	TCGA-CR-7388-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CR-7388-10A	TCGA-CR-7388-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CR-7389-01A	TCGA-CR-7389-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CR-7389-01A	TCGA-CR-7389-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
